,url,name,price,rating,reviewerCount,description,asin,manufacturer
103,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1675355304&sprefix=ba%2Caps%2C283&sr=8-113,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6,343,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort
COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?
PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.
OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc
Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult; Compartment Description: Up To 17 Inches
",B09QM9N1B3,Half_Moon
104,https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1675355304&sprefix=ba%2Caps%2C283&sr=8-114,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",299,4.2,903,"Premium Durable Material - This bag is made of high quality,durable material.
Multi-Purpose & Any Occasions - Perfect Duffle Bag for hiking, family holiday, vacation, sports, a short trip, gym, work, beach, used as a overnight bag, a short journey bag, a weekender bag, gym bag, sports duffel bag.
Water Resistance Level: Water Resistant; Closure Type: Zipper; Strap Type: Adjustable; Handle Type: Web Handle
",B07GCR84D9,"Sfane, Sfane Trends Pvt Limited"
105,https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675355304&sprefix=ba%2Caps%2C283&sr=8-115,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),512,4.1,"4,860","PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.
LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip.
EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.
DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary.
BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.
",B09CV24TMK,"Texcoco Enterprices, 9958166528"
106,https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675355304&sprefix=ba%2Caps%2C283&sr=8-116,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,499",4.4,"1,567","PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment
Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks
Water Resistance Level: Water Resistant; Compartment Description: Greater Than 17 Inches
",B084LF4RT5,Fatmug Designs
107,https://www.amazon.in/Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-115,Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream),174,4.0,40,"PACKAGE CONTAINS: 2 Piece Toiletry Traveling Organizer|| MATERIAL: PVC || PRODUCT DIMENSION: 20 x 9 x 11 CM
CONVENIENT: It is small enough to fit into any travel luggage, backpack, and even carried on one hand! Whether you are travelling for business or personal reasons, this portable bag will certainly meet your needs.
MULTI-FUNCTIONAL: The Bag Can be used a Toiletry Wash Bag, Travel Storage Organizer, Makeup Organizer, Cosmetic Bag, Portable Travel Kit Organizer, Household Storage Pack, Shaving Kit Bag, Dopp Kit Etc.
HIGH-QUALITY DURABLE MATERIAL: This exceptional toiletry travel bag is made of Durable Material, which is known for its lightweight yet durable qualities, the perfect combination for traveling.Making this the perfect bathroom bag, shaving bag, and travel dopp kit.
KEEP YOUR THINGS NEAT & TIDY: By using these organizers' two compartments, you can organize your things exactly the way you want. No more digging through messy luggage to find that bra or that pair of socks. Save time and effort - everything has its place in these great bags!
",B08WK5QJ5D,"Kuber Industries, KUBER INDUSTRIES, JALAJ G1-184 & 185, EPIP, BANK OF BARODA,LANE, GARMENT ZONE, SITAPURA,JAIPUR,(RAJ) 302012, Mob:-8505030382"
108,https://www.amazon.in/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-116,"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",599,5.0,1,"Body Builders
Zipper
Polyester
Width: 40 cm, Height: 22 cm, Depth: 20 cm
Sport Type: Gym & Fitness
Ideal For: Boys, Girls, Men, Women
",B0BPNZV6F6,Hang it
109,https://www.amazon.in/Rabbit-Caramello-Backpack-Multi-Function-Waterproof/dp/B07FHXNPCH/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-117,"R for Rabbit Caramello Delight Diaper Bag Backpack -Multi-Function Waterproof Mother Bag for Travel with Baby - Large Capacity, Durable and Stylish.(Grey Black)","1,999",4.4,790,"High-Quality Water Resistant Material: Made of Strong Oxford Fabric with its reinforced shoulder straps will guarantee for long-term use.
Multi-Function: It is not just a Diaper Bag. It so trendy and fashionable that it can be used as Backpack for regular use. It can easily accommodate 15-inch laptop with all accessories.
Large Capacity: Comes with more than 9 Pockets it has a large capacity to hold everything that your little one needed for their daily use.; Insulated Pockets: Caramello Delight Diaper bag comes with Insulated Pockets to keep baby’s food at a perfect temperature for hours.
Comes with Changing Mat: Caramello Delight Diaper Bags comes with Changing Mat which becomes handy for mother when needed for diaper changing for the little one.; Closure Type: Zipper; Age Range Description: Adult
Pattern Name: Solid; Strap Type: Adjustable
",B07FHXNPCH,0 months and up
110,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-118,Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,599",4.5,341,"Leather material purple colored sling bag
15.2 centimeters height x 21.5 centimeters length x 5.8 centimeters width
Zip closure with handle
2 compartments and 1 pocket
1 year domestic warranty against manufacturing defects
",B07T97R1H1,Isle Locada by Hidesign
111,https://www.amazon.in/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-119,"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook","1,055",4.2,"2,883","Multi-Compartment Organizer: The men laptop briefcase includes external 2 pouches & 2 pen slots and inside several slots in front large pocket with Velcro closure under flap over, storage pen holders, documents, binder, power cords, mouse; 1 main zipper Pocket with foam padded sleeve fits most 15 15. 6 inch Laptop notebooks MacBook Ultrabook Chromebook; back invisible zipper pocket for your valuables
Durable Material: This computer laptop bag is made of high quality water resistant durable synthetic Leather with smooth metal zipper and durable metal hook of strap;Stylish and functional,this is a nice gift idea for Mothers day ,Fathers day from daughter son
Easy Carrying: Men's laptop messenger bag comes with a flat pass-through strap along the back, which allows the men briefcase bag to securely slip over the handle of any rolling luggage for hands-free transport; ?Daily Usage?The briefcase is water resistant and antitheft.Office bag with metal hooks and metal double zippers keep long lasting for men/women.Great for business/school/gym/travel.
Comfort & Convenience: Dual sturdy wrapped bale handles for comfortable use, detachable adjustable PU padding shoulder strap inside the bag can easily convert your computer briefcase bag to a single-shoulder bag which bring you convenience in different occasion; Inner Material Type: Nylon
Department Name: Unisex-Adult; Age Range Description: Adult; Occasion Type: Casual
",B08Z619V6Z,THE HUTCH ENTERPRISES
112,https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-120,Gear Casual Backpack,429,3.8,"2,040","Outer Material: Polyester, Color: Black Grey
Water Resistance: Water resistant
Capacity: 21 liters; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)
Number of compartments: 1; Laptop Compatibility: No, Strap Type: Adjustable
Style Name: Traditional Backpacks; Special Features: Laptop Compartment; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket
",B0757MBSS6,"Gear, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
113,https://www.amazon.in/Lavie-Broxa-Flap-Womens-Sling/dp/B08QTF8RPM/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-121,Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,"1,217",4.2,"5,531","Lavie Broxa sling is a stylish carry for women. It is trendy, light weight, spacious and available in beautiful multiple colors. The bag is beautifully crafted from premium man-made leather with latest saffiano texture & wavy stitch pattern at the front. The bag has a well-stitched inner lining for easy accessibility and storage.
Dimension: 21.5 cm in length X 9 cm in width X 15 cm in height
Broxa sling bag has a flat bottom to keep your essentials intact. Interior has 1 main compartment, with a flap closure on top for safety. Inside the bags there is 1 slip pocket alongside 1 zip pocket, providing space for keeping your phone, portable charger, coins, sanitizer etc. The bag also has adjustable sling strap to carry it in various ways, fastened with gold toned hardware.
This sling is perfect for ladies to carry for a weekend getaway or even a day at the mall for shopping. It can be paired with a playsuit, a basic crop top & jeans. This spacious and sturdy bag makes for a perfect gift for all your occasions
",B08QTF8RPM,"Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093"
114,https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-122,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),519,4.3,"1,859","Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base
3 External Zippered Pockets : 1 Mesh Stash Pocket
Outer material type: Polyester
Item Package Weight : 340.0 grams
",B098FFTDKT,"Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100"
115,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-125,"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)",548,4.2,"1,499","PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack
Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling
COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .
Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;
MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.
",B08Y5S6C2P,Tabelito Trade India
116,https://www.amazon.in/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-126,PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,552,4.4,276,"Multifunction& Durable: This latest stylish sling side bag can be used for multiple purposes like – Perfect for dating, shopping, working, traveling, vocation, everyday use etc. Nice Gift for families, wife, friends, parents on any significant moments, anniversary, birthday, holidays, Celebration Day.
",B09FJZJVP8,
117,https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1675355308&sprefix=ba%2Caps%2C283&sr=8-127,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","1,199",4.0,"2,428","?WATER RESISTANT WITH 1 YEAR WARRANTY - Stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 liters. This Bag/Backpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects
?MADE IN INDIA - This “MAKE IN INDIA” Product features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables.;Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Pocket Description: Zipper Pocket; Style Name: Casual Backpack; Color Name: Black; Pattern Name: Solid
?PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft. This Bag cum backpack can be used for office, college, school or even for hiking or trekking.
?INBUILT RAIN COVER - Inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains
?BEST BACK SUPPORT - We have designed the bag keeping your comfort in mind. There are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips
",B08NHL52MK,"Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998"
